"STU_ID","BYSEX","BYRACE","BYMOTHED","BYWRTNGA"
432120,2,7,7,-4
432121,2,7,8,-4
432122,2,7,4,-4
432123,2,7,6,-4
432126,2,7,6,-4
432128,2,6,3,-4
432129,2,7,6,-4
432130,2,5,6,-4
432132,2,7,6,-4
432133,2,7,6,-4
432134,2,7,3,-4
432201,2,3,1,-0.819
432203,1,3,4,0.052
432204,1,6,5,-1.087
432205,2,3,1,-0.441
432206,2,3,2,-1.847
432211,2,6,2,-4
432215,2,6,4,-1.087
432216,2,6,4,0.326
432219,1,3,2,-0.63
432220,1,3,2,-0.898
432221,2,3,2,-0.63
432222,1,3,1,-1.847
432225,-4,-4,-4,-4
432227,2,3,5,-0.137
432229,1,5,6,-1.384
432231,2,3,2,0.052
432232,1,3,5,-0.819
432233,2,3,1,-1.014
432235,2,3,1,-9
433102,2,7,2,1.951
433103,2,4,5,0.16
433105,2,7,6,0.16
433106,1,7,6,1.951
433107,2,6,6,-9
433108,1,7,2,-1.469
433109,2,7,3,1.951
433110,2,7,5,1.001
433111,1,7,6,-0.411
433112,-4,-4,-4,-4
433113,1,3,5,-1.847
433114,-4,-4,-4,-4
433115,1,7,2,-4
433116,2,3,6,-0.824
433117,1,7,6,0.801
433120,1,7,2,-1.195
433201,2,3,6,0.228
433202,2,7,6,-4
433204,2,3,6,1.001
433205,1,7,7,0.212
433206,-4,-4,-4,-4
433207,2,7,2,-0.606
433208,2,7,7,1.385
433209,2,7,6,0.155
433210,1,7,2,-0.246
433211,1,2,5,0.436
433212,2,7,2,1.756
433213,2,7,2,-1.087
433214,1,7,7,1.654
433215,1,7,4,0.406
433216,1,3,6,0.241
433217,2,6,2,-4
433218,1,2,4,0.241
433219,2,7,5,-1.39
433221,1,3,2,-1.093
433222,2,3,6,-9
433223,1,7,3,-1.463
433224,2,3,1,-0.927
433225,2,7,5,1.951
433226,1,5,4,0.349
433227,1,7,4,-0.709
433228,2,5,2,-0.635
434101,2,7,2,-1.658
434102,2,7,6,-4
434103,1,7,6,0.052
434104,1,7,6,0.515
434105,1,5,6,-0.898
434106,2,7,2,0.515
434107,2,6,7,-0.709
434108,1,7,6,1.459
434109,2,7,6,1.951
434110,1,5,2,-0.898
434111,2,7,4,-0.405
434112,1,7,8,-4
434113,2,7,7,0.058
434115,1,7,2,0.052
434116,-4,-4,-4,-4
434117,2,6,3,1.951
434118,2,7,6,-0.898
434119,2,7,6,0.052
434120,2,7,1,0.052
434121,2,7,6,1.001
434122,1,7,6,1.488
434124,1,7,7,-4
434125,2,7,7,0.247
434126,2,7,7,-0.143
434127,1,7,6,-1.093
434128,1,7,4,1.191
434129,2,7,4,-0.251
434130,2,6,6,-4
434131,1,7,6,-4
434132,2,7,4,0.052
434133,2,7,2,0.052
434134,1,7,3,0.052
434135,1,6,6,0.812
434136,2,7,6,0.812
434137,1,7,7,-4
434139,1,2,7,1.001
434140,1,7,6,-4
434141,1,4,2,-1.579
434142,1,7,6,-4
434143,2,7,6,1.459
434144,1,7,6,-0.246
434145,1,7,6,-4
434146,1,7,4,-4
434147,2,7,5,1.001
434148,2,7,7,1.196
434149,1,7,6,-4
434150,2,7,8,1.001
434152,1,7,3,-4
434153,2,7,2,-0.898
434201,2,7,3,1.001
434202,2,3,6,-1.652
434203,2,7,6,0.515
434204,1,3,4,-1.463
434206,1,3,6,-1.652
434207,1,3,1,-1.087
434208,2,7,7,1.494
434210,2,6,5,-0.63
434211,2,7,6,0.052
434212,2,7,2,0.704
434213,2,3,3,-9
434214,1,7,3,0.052
434215,2,7,2,0.515
434216,1,7,6,-0.051
434217,2,3,6,0.052
434218,2,5,5,-1.384
434219,2,3,6,0.052
434220,1,7,3,-0.137
434221,2,7,5,0.436
434223,1,7,4,0.052
434224,2,7,5,1.762
434225,1,7,2,1.001
434226,1,7,4,-9
434227,1,3,6,-0.703
434229,1,7,7,0.058
434230,1,7,2,-1.19
434231,1,7,4,1.001
434301,1,7,5,-4
434302,1,5,6,-4
434303,1,7,3,-4
434304,1,7,6,-4
434305,1,7,6,-4
434307,2,7,3,-4
434308,1,7,6,-4
435101,1,2,2,-0.514
435102,2,7,3,0.32
435103,1,6,2,-1.847
435104,2,7,2,0.515
435105,1,7,3,-1.847
435106,2,7,2,1.951
435107,2,7,4,-0.898
435108,1,7,3,0.052
435109,1,7,6,-0.898
435201,1,7,3,-0.63
435202,2,7,2,-0.898
435204,1,7,4,-0.63
435205,2,7,6,0.618
435206,1,6,3,0.32
435207,1,7,2,1.567
435208,2,6,5,1.567
435209,2,7,2,-0.332
435210,1,7,4,0.812
435211,1,2,6,0.131
435212,2,7,3,1.567
435261,-8,-8,-8,-8
435262,-8,-8,-8,-8
436101,2,7,2,1.488
436102,2,6,5,-1.282
436103,1,7,4,1.951
436105,2,7,7,-1.355
436106,1,7,5,1.951
436107,2,7,2,-0.405
436108,2,7,2,-0.514
436109,1,7,6,1.191
436110,2,7,5,-0.6
436111,1,7,6,1.951
436201,1,7,7,-4
436202,1,7,6,-4
436203,1,7,4,-4
436204,1,2,7,-4
436205,2,7,2,-4
436206,1,7,6,-4
436207,1,7,5,-4
436208,-4,-4,-4,-4
436210,1,7,3,-4
436211,2,7,5,-4
436212,2,7,2,-4
436213,1,7,5,-4
436214,2,7,2,-4
436215,1,7,6,-4
436217,1,1,2,-4
436218,1,7,6,-4
436219,2,7,6,-4
436220,-4,-4,-4,-4
436221,2,7,1,-4
436222,2,7,6,-4
436223,2,7,6,-4
436226,2,7,5,-4
436227,2,7,4,-4
436228,2,7,2,-4
436229,2,7,6,-4
436230,1,7,7,-4
436231,1,2,5,-4
436232,2,7,4,-4
436234,2,7,3,-4
436235,1,7,3,-4
436301,1,7,7,0.247
436302,2,7,4,-1.166
436303,2,7,4,0.544
436305,1,7,2,-1.658
436306,2,7,4,0.32
436307,2,7,4,-0.732
436308,1,7,2,1.001
436309,2,7,6,0.32
436310,1,7,7,1.951
436311,1,7,6,-1.847
436312,1,7,3,-1.166
436313,1,7,6,0.247
436314,2,7,4,0.052
436316,2,7,3,0.052
436317,1,7,6,1.654
436318,1,7,6,1.001
436319,2,7,6,-1.361
436320,1,7,6,0.052
436321,1,7,3,0.052
436322,1,7,2,0.052
436323,2,7,2,-1.166
436325,1,7,6,0.052
436326,2,7,6,0.241
436327,1,7,6,-1.166
437101,2,7,7,1.951
437102,2,4,4,0.052
437103,2,7,6,1.951
437104,1,3,7,-0.703
437105,2,7,2,0.052
437106,1,7,7,-4
437107,2,7,4,-4
437108,1,7,6,-4
437109,2,2,6,-4
437110,1,7,7,1.001
437111,1,7,6,-4
437112,2,6,5,-4
437113,1,5,4,-1.847
437114,1,7,8,-4
437117,1,6,6,-0.898
437118,2,7,2,1.001
437119,2,4,2,0.812
437120,2,7,6,-4
437121,1,7,6,-4
437122,1,4,6,-1.087
437161,-8,-8,-8,-8
437201,2,7,1,-1.579
437202,2,7,1,0.618
437203,1,7,1,0.618
438101,1,6,6,-9
438102,2,7,5,0.704
438103,1,7,5,1.951
438105,2,6,7,-9
438106,2,7,2,0.704
438107,1,7,2,-9
438108,-4,-4,-4,-4
438109,1,7,1,-4
438110,2,7,6,-9
438111,2,7,2,-9
438112,1,7,6,-9
438161,-8,-8,-8,-8
438201,2,7,7,-1.39
438203,1,7,6,-0.776
438204,1,7,6,1.756
438206,2,7,7,1.951
438207,-4,-4,-4,-4
438208,1,7,6,0.247
438209,1,7,6,-0.137
438210,1,7,8,1.191
438211,1,7,7,1.951
438212,1,7,8,1.951
438213,-4,-4,-4,-4
438214,2,7,2,-1.39
438215,2,7,5,0.618
438216,2,7,7,0.247
438217,1,7,6,1.001
438218,1,7,7,1.001
438219,1,7,2,0.052
438220,2,7,7,1.951
438222,1,6,6,1.951
438223,2,7,5,-9
438224,-4,-4,-4,-4
439101,2,7,6,-1.652
439102,1,7,7,-0.246
439103,1,7,2,0.515
439104,1,7,6,1.464
439105,1,7,5,-0.898
439106,1,7,5,-0.435
439107,1,7,8,0.515
439108,1,3,5,-1.847
439109,2,7,7,0.32
439110,2,7,6,0.052
439112,2,3,6,0.436
439113,2,7,7,1.459
439114,2,7,7,0.515
439115,1,7,6,0.052
439116,2,7,8,-0.435
439117,1,7,6,-0.246
439118,2,7,6,-0.514
439119,2,7,2,0.241
439120,1,7,6,-0.435
439122,1,7,7,-0.435
439123,2,2,2,0.704
439124,1,7,7,0.32
439125,2,7,7,1.464
439127,1,7,3,0.515
439128,2,7,6,0.71
439129,2,6,5,1.464
439130,1,7,6,-0.435
439131,2,7,7,0.71
439201,2,7,6,1.951
439202,2,6,7,-0.435
439203,2,7,8,-0.246
439204,2,7,3,-0.246
439205,1,7,6,1.191
439206,1,7,6,0.509
439207,1,7,4,-1.463
439208,1,7,2,-1.195
439209,1,7,6,0.32
439210,2,7,3,1.567
439211,1,7,6,-1.195
439212,2,7,5,1.951
439214,2,7,8,0.052
439215,1,7,6,0.052
439216,1,7,6,1.001
439217,1,7,5,-1.195
439218,-4,-4,-4,-4
439220,2,7,6,0.052
439221,2,7,6,-0.143
439222,1,7,4,-0.63
439223,-4,-4,-4,-4
439224,2,7,7,1.001
439225,2,7,8,-1.39
439226,2,7,5,0.052
440101,2,7,7,1.001
440102,2,7,6,0.436
440103,1,7,6,1.951
440104,1,7,5,0.704
440105,2,7,5,0.052
440106,2,2,7,1.951
440107,2,7,8,0.436
440108,2,7,8,1.001
440109,2,7,8,1.951
440110,1,7,2,0.436
440111,2,7,6,0.436
440112,2,7,6,0.436
440113,2,7,7,1.683
440114,2,7,6,1.951
440115,2,7,6,0.168
440116,1,7,3,0.052
440117,1,7,6,1.001
440118,2,2,4,1.683
440119,2,7,6,1.001
440120,1,7,6,1.951
440121,1,7,7,1.951
440122,1,3,3,1.001
440123,1,7,7,0.436
440124,2,7,5,1.951
440125,1,2,8,1.683
440126,2,7,7,1.951
440127,2,2,7,1.951
440129,2,7,6,1.001
440130,2,7,7,0.436
440131,1,7,6,0.052
440132,2,7,5,0.704
440133,1,7,6,0.618
440134,2,7,7,0.436
440135,1,6,6,-0.508
440136,1,7,6,1.951
440137,2,7,8,0.733
440138,2,7,7,1.951
440139,1,7,6,-0.508
440140,1,7,6,1.951
440141,2,2,8,1.951
440142,2,7,5,0.436
440143,1,7,4,0.052
440144,2,7,5,-4
440145,1,7,6,0.436
440146,1,7,4,-0.703
440147,2,7,7,1.951
440148,2,7,2,1.951
440149,1,7,6,1.494
440150,2,7,6,1.567
440151,1,7,5,0.618
440161,-8,-8,-8,-8
440162,-8,-8,-8,-8
440201,1,7,8,1.001
440202,1,7,8,0.052
440203,2,7,8,1.27
440204,1,7,6,1.191
440205,2,7,6,1.001
440206,2,7,7,1.951
440207,1,7,8,1.001
440208,1,7,6,0.052
440209,2,7,6,1.001
440210,1,7,7,0.733
440211,1,7,6,0.241
440212,2,7,6,1.385
440215,2,7,6,1.951
440216,2,7,8,1.951
440217,2,6,7,1.951
440218,1,3,7,0.052
440219,1,7,5,1.654
440220,2,7,7,-0.898
440221,1,3,7,1.001
440223,1,7,6,1.191
440224,2,7,6,-0.898
440225,2,7,7,1.951
440226,1,7,7,1.001
440227,2,7,2,1.951
440228,1,7,8,-4
440230,1,2,7,0.052
441101,2,7,1,-1.093
441102,1,3,2,-0.33
441103,2,7,7,1.683
441105,2,7,5,0.349
441106,1,7,7,1.654
441107,1,7,8,1.001
441108,1,7,6,0.618
441109,1,7,6,-0.246
441110,2,7,6,1.001
441111,2,7,6,0.052
441112,1,7,6,-0.143
441113,2,3,6,0.052
441115,1,7,5,1.951
441116,-4,-4,-4,-4
441117,1,7,6,1.951
441118,2,7,6,0.515
441119,1,7,7,1.951
441120,1,7,5,0.046
441121,1,7,6,0.125
441122,2,7,5,-0.898
441123,2,7,6,1.951
441124,2,7,7,0.052
441125,2,7,5,0.052
441126,1,7,8,0.515
441127,2,7,7,0.807
441128,2,3,4,-0.143
441129,1,7,6,1.459
441130,2,7,6,1.001
441131,2,3,3,1.001
441132,2,7,8,1.191
441201,1,7,6,0.052
441202,2,7,6,0.812
441204,2,7,5,0.052
441205,1,7,2,0.052
441206,2,7,6,0.812
441207,2,7,7,0.349
441209,1,7,6,0.046
441210,2,7,7,0.052
441211,1,2,2,0.052
441212,2,7,3,0.349
441213,1,7,5,0.052
441214,1,7,5,-0.411
441215,2,7,3,-0.216
441216,1,7,7,0.052
441217,1,7,5,-0.898
441218,2,5,8,1.001
441219,1,7,5,0.509
441220,2,7,4,0.052
441301,2,7,5,1.001
441302,2,7,6,0.052
441303,2,7,2,0.515
441304,1,7,6,-1.652
441305,2,7,2,-0.898
441307,2,7,5,0.052
441308,1,3,6,-0.246
441310,2,7,2,0.32
442103,1,7,2,-0.441
442104,1,2,6,-0.63
442201,2,7,1,-4
442202,2,7,2,-0.521
442204,2,7,2,-4
442205,2,7,2,-1.166
442207,2,7,6,-4
442208,2,7,2,0.544
442209,2,2,6,-4
442211,2,2,5,-4
442212,2,7,1,-0.703
442213,2,7,8,-4
442214,2,7,4,-4
442215,2,7,5,-4
442216,2,2,1,0.241
442217,2,7,5,-1.384
442218,2,6,6,-4
442220,2,7,3,-4
442221,2,3,2,-4
442261,-8,-8,-8,-8
443101,1,7,4,0.052
443102,1,7,8,-0.441
443103,1,2,2,0.241
443104,1,7,2,-0.703
443106,1,6,8,-1.55
443107,1,6,6,1.001
443108,1,6,6,0.32
443109,1,7,4,-1.847
443110,1,2,1,1.951
443111,1,2,6,-1.579
443161,-8,-8,-8,-8
443162,-8,-8,-8,-8
443163,-8,-8,-8,-8
443201,1,7,4,-0.703
443202,2,7,5,0.052
443203,2,7,6,0.539
443204,1,7,6,0.052
443205,1,7,4,1.196
443206,1,7,6,-1.847
443207,1,7,2,-0.898
443209,2,4,2,-0.898
443210,1,7,3,1.951
443211,2,7,6,-1.847
443212,2,7,4,0.052
443214,1,7,4,1.951
443215,1,7,5,1.001
443216,1,7,4,1.001
443217,1,7,3,-0.898
443218,1,7,6,0.052
444101,1,7,2,-1.355
444102,1,7,3,-1.355
444103,2,7,7,-4
444104,2,7,7,-4
444105,1,7,3,-4
444106,1,4,3,-1.847
444107,2,7,8,1.464
444108,1,7,6,-4
444109,1,7,2,-1.847
444110,2,7,2,-4
444111,2,7,3,-4
444112,2,7,5,0.515
444113,2,7,6,-4
444114,2,7,6,0.326
444115,2,7,4,0.515
444116,1,7,6,-4
444117,2,7,2,0.326
444118,2,7,4,-4
444119,1,7,5,-1.55
444120,2,7,2,0.515
444121,1,7,4,-4
444122,1,7,4,-1.652
444123,2,7,6,0.515
444201,1,7,3,-9
444202,1,7,6,1.001
444203,2,6,5,1.001
444204,1,7,2,-9
444205,2,7,5,-0.898
444206,1,5,6,-9
444207,2,3,5,1.001
444208,1,3,4,0.32
444209,2,7,2,0.509
444211,2,6,4,-9
444212,1,7,6,1.001
444213,1,7,7,0.807
444214,2,7,1,0.052
444215,1,7,3,-0.411
444216,2,7,6,-9
444217,1,7,7,0.052
444218,2,3,4,0.052
444219,2,3,5,-0.824
444220,2,3,6,1.001
444221,2,3,4,1.001
444222,1,3,6,0.509
444223,1,5,6,-9
444224,2,7,6,0.807
444225,1,7,6,-9
444261,-8,-8,-8,-8
444262,-8,-8,-8,-8
444263,-8,-8,-8,-8
445101,1,7,4,-4
445102,2,7,3,1.001
445103,1,7,3,-4
445104,1,7,7,1.951
445105,2,7,5,1.951
445106,2,7,4,1.951
445107,1,7,5,-4
445108,2,7,4,-4
445109,1,7,6,-4
445110,1,7,5,-4
445111,1,7,6,1.951
445112,2,7,6,-4
445113,2,7,6,-4
445114,1,7,5,1.951
445115,2,7,6,1.951
445116,1,7,7,1.001
445117,2,7,3,-4
445118,2,7,6,-4
445119,2,7,6,1.001
445120,2,7,6,-4
445121,1,7,6,1.951
445122,1,7,4,-1.847
445123,2,7,6,-4
445124,1,7,6,0.539
445125,1,7,5,0.052
445126,1,7,2,-1.847
445127,1,7,4,0.052
445128,2,7,6,-4
445201,1,7,2,0.052
445202,2,7,6,1.756
445203,2,7,5,0.052
445204,2,7,6,0.807
445205,2,7,7,1.756
445206,2,7,6,0.807
445207,1,7,7,-1.282
445209,1,7,5,-0.143
445210,2,7,6,1.567
445211,1,7,5,-0.137
445212,1,7,3,-1.847
445213,1,7,6,-0.405
445214,1,7,7,-1.093
445215,-4,-4,-4,-4
445216,-4,-4,-4,-4
445218,2,7,6,1.951
445219,1,2,3,0.509
445220,2,7,8,1.001
445221,2,7,6,-0.984
445222,2,7,4,1.001
445224,2,6,6,1.001
445225,2,7,6,0.052
445226,1,6,2,-1.093
445227,1,7,7,-0.143
445228,1,7,4,-0.143
445229,2,7,6,1.001
446102,2,7,7,0.618
446103,1,7,8,0.046
446104,1,7,6,0.893
446105,2,7,7,0.539
446106,2,7,7,0.812
446107,1,2,6,1.191
446108,2,7,7,1.001
446109,1,7,6,1.001
446110,1,2,5,0.515
446111,2,7,6,0.893
446112,1,7,6,0.349
446113,-4,-4,-4,-4
446115,2,3,2,-0.709
446116,1,7,5,0.349
446118,1,7,7,1.951
446120,2,3,6,1.001
446121,2,2,4,1.756
446122,2,7,7,1.951
446124,2,7,5,1.464
446125,1,7,5,0.436
446127,2,7,8,1.683
446128,1,7,7,1.654
446161,-8,-8,-8,-8
446201,1,1,4,-1.847
446203,2,1,6,1.001
446204,1,1,3,-1.847
446205,1,1,2,-0.898
447101,1,7,4,-1.847
447102,2,7,7,-0.898
447103,2,7,6,0.436
447104,1,6,7,-1.847
447105,1,7,4,-1.166
447106,2,7,3,0.052
447107,2,7,7,1.756
447108,1,7,8,1.385
447109,1,7,6,0.436
447110,2,7,5,-1.847
447112,-4,-4,-4,-4
447115,1,7,5,-0.898
447117,1,7,5,-1.55
447119,-4,-4,-4,-4
447121,2,7,6,0.052
447122,2,7,6,-1.652
447123,2,7,3,-1.361
447124,1,7,6,-1.847
447125,1,7,5,0.82
447126,1,7,6,-1.166
447127,2,7,6,0.436
447128,2,7,5,1.191
447129,2,7,5,0.247
447130,2,7,6,-0.027
447132,2,7,5,-0.137
447201,2,6,2,1.001
447202,2,6,6,0.704
447203,2,3,6,0.046
447204,2,7,6,1.196
447205,2,7,6,0.704
447206,2,7,6,0.704
447207,1,4,7,0.314
447208,2,6,4,0.704
447209,2,7,2,1.196
447210,1,7,6,0.509
447211,2,5,6,-9
447212,2,2,4,1.196
447213,1,7,4,1.001
447214,1,7,6,0.704
447215,2,7,6,0.704
447216,1,7,8,0.704
447301,2,7,6,-4
447302,2,7,3,-4
447303,2,7,1,-4
447305,2,7,6,-4
447306,1,7,2,-4
447307,2,7,4,-4
447309,2,7,2,-4
447310,2,7,2,-4
447311,2,7,2,-4
447312,2,6,2,-4
447313,-4,-4,-4,-4
447314,2,7,4,-4
448101,1,6,5,-9
448103,1,7,5,-1.384
448104,1,2,6,-0.898
448106,2,2,2,1.951
448107,2,2,2,-0.137
448109,2,6,4,1.001
448112,1,2,7,1.762
448114,2,7,6,1.951
448116,1,5,8,-0.898
448117,1,7,7,0.733
448118,2,5,6,0.247
448119,1,7,6,-0.63
448120,2,2,4,1.951
448121,2,7,4,-0.703
448122,2,6,7,1.001
448123,1,6,8,0.052
448125,-4,-4,-4,-4
448126,2,2,7,-0.898
448127,2,2,6,0.052
448128,-4,-4,-4,-4
448201,1,2,5,0.436
448202,2,5,3,-0.703
448203,1,6,6,-0.411
448204,-4,-4,-4,-4
448205,1,2,4,0.028
448207,1,6,1,0.618
448208,1,6,3,0.509
448209,2,6,2,0.052
448211,2,2,2,1.001
448213,2,2,4,-9
448214,2,6,3,0.052
448215,2,2,2,0.32
448218,2,6,6,-4
448220,1,2,2,0.052
448222,2,2,5,-0.143
448223,2,6,3,-1.355
448224,2,6,5,1.951
448225,1,2,3,-4
448226,2,5,2,0.807
448227,1,2,5,-0.143
448228,2,2,2,-0.216
448230,2,6,5,0.807
448231,1,2,2,1.001
448232,2,6,6,-4
449101,2,7,7,1.951
449102,1,7,6,1.951
449103,2,7,6,-0.246
449104,-4,-4,-4,-4
449106,2,7,5,-0.709
449107,1,7,7,0.509
449108,-4,-4,-4,-4
449109,-4,-4,-4,-4
449110,1,7,7,1.654
449112,1,7,8,1.951
449113,1,7,7,0.733
449114,2,7,7,1.488
449115,-4,-4,-4,-4
449116,1,7,6,-1.847
449117,-4,-4,-4,-4
449118,2,7,7,0.247
449119,2,6,6,-0.709
449120,1,7,6,-1.847
449121,2,7,7,1.001
449122,1,7,6,-1.361
449123,1,7,7,0.899
449124,-4,-4,-4,-4
449125,1,7,8,0.247
449126,1,2,7,1.488
449127,2,7,5,0.436
449128,2,7,6,1.001
449129,2,7,6,0.349
449130,2,2,7,1.951
449132,1,7,7,-0.411
449133,1,7,8,1.951
449134,-4,-4,-4,-4
449201,1,7,3,0.07
449202,1,7,2,0.807
449203,1,7,6,-1.847
449204,1,7,5,0.241
449205,2,5,3,0.052
449206,2,7,3,-0.143
449207,2,7,2,0.733
449208,2,7,3,1.494
449209,1,7,7,1.459
449210,1,7,5,0.539
449211,2,7,2,-0.709
449212,2,7,3,0.812
449213,1,7,5,0.436
449214,1,7,5,1.464
450101,2,7,8,-0.332
450102,1,4,1,0.052
450103,1,7,7,1.951
450104,1,6,3,0.241
450105,2,7,2,-0.137
450106,2,7,8,0.618
450107,2,-8,-9,-4
450108,1,7,7,0.423
450110,1,2,2,0.052
450111,1,7,4,-1.384
450112,2,7,6,-0.137
450113,2,5,6,1.951
450114,1,-8,-9,-4
450116,2,7,6,0.052
450117,1,7,6,-0.143
450118,1,7,5,-0.137
450120,1,7,6,-0.703
450121,2,2,2,0.874
450122,1,3,6,0.052
450161,-8,-8,-8,-8
450162,-8,-8,-8,-8
450163,-8,-8,-8,-8
450164,-8,-8,-8,-8
450202,1,7,7,-0.246
450203,1,7,7,-0.216
450204,2,5,7,1.001
450205,1,5,6,-0.143
450207,2,7,8,1.951
450209,2,7,6,0.704
450210,2,7,7,1.951
450211,1,5,6,0.733
450212,2,7,3,-0.435
450213,1,7,6,1.683
450214,2,7,6,-1.195
450215,2,7,6,1.762
450216,1,7,8,0.43
450217,2,7,6,0.807
450218,-4,-4,-4,-4
450219,2,7,7,1.951
450220,1,5,8,1.951
450222,-4,-4,-4,-4
450223,-4,-4,-4,-4
450224,1,7,6,1.951
450226,1,7,7,0.893
450227,2,7,7,1.756
450230,1,7,5,-0.021
450231,1,7,5,1.488
450232,1,7,6,1.191
450233,1,7,8,0.125
450234,1,7,4,1.654
450235,1,4,7,-0.514
450236,1,7,5,0.728
450237,1,7,5,1.293
450239,2,7,5,1.756
451101,1,7,6,1.001
451102,-4,-4,-4,-4
451103,2,2,7,1.464
451104,1,6,4,0.539
451105,1,2,2,-0.903
451106,2,2,6,-0.435
451108,2,6,7,1.951
451109,1,6,7,-0.143
451110,1,2,6,0.544
451111,1,2,6,-0.137
451112,2,2,6,-0.6
451113,-4,-4,-4,-4
451114,1,6,3,0.052
451201,1,5,3,-0.411
451203,2,4,1,0.052
451204,2,4,1,0.052
451302,2,7,3,-4
451303,1,7,6,-4
451304,2,7,5,-4
451305,2,7,5,-4
451307,2,7,4,-4
451308,2,7,6,-4
451310,1,7,4,-4
451312,2,7,2,-4
451314,1,-8,-9,-4
451315,2,7,3,-4
451316,1,7,6,-4
451317,2,7,6,-4
451318,2,7,7,-4
451319,2,5,6,-4
451321,1,7,6,-4
451322,1,7,2,-4
451323,2,7,6,-4
451324,2,7,7,-4
451325,1,5,7,-4
451326,2,7,2,-4
451328,2,7,6,-4
452101,2,7,6,0.777
452102,2,7,2,0.777
452103,2,7,6,0.777
452104,1,7,2,-0.898
452105,2,6,2,1.561
452106,1,7,6,0.777
452107,1,7,6,0.509
452108,1,7,3,0.314
452109,2,6,3,0.777
452110,1,7,5,-0.898
452111,2,6,7,0.777
452112,1,7,6,0.777
452113,2,5,6,0.777
452114,1,7,5,0.588
452115,2,7,5,0.777
452201,1,7,6,-0.63
452202,2,6,5,-4
452203,1,7,4,1.001
452204,1,7,3,1.27
452205,2,3,6,-4
452206,1,7,5,1.654
452208,1,7,6,1.951
452209,2,7,2,1.683
452210,2,7,4,-0.137
452211,-4,-4,-4,-4
452212,1,7,4,1.001
452213,2,7,5,-4
452215,2,6,7,1.378
452216,1,7,6,0.052
452217,2,7,3,1.573
452218,2,6,6,0.052
452219,1,7,5,-4
452220,2,7,7,-4
452221,1,7,6,1.464
452222,1,5,3,0.71
452223,1,7,7,-0.435
452224,2,5,6,0.515
452225,2,7,5,-0.435
452226,1,4,4,0.052
452227,1,7,6,0.515
452228,2,7,3,1.075
452229,2,7,7,-4
452230,2,7,2,0.052
452231,1,6,4,-4
452232,1,7,2,-4
452233,2,7,5,1.001
452234,2,7,3,0.515
452236,2,2,6,-4
452237,2,7,5,1.27
452238,1,7,6,-0.143
452239,2,7,6,1.27
452240,1,6,4,1.951
452241,1,7,4,-4
452242,1,5,4,-0.435
452243,2,7,6,0.812
453101,2,7,2,-0.137
453102,2,7,2,-0.703
453103,1,7,2,-1.652
453161,-8,-8,-8,-8
453201,1,7,2,0.812
453202,2,7,4,0.052
453203,2,7,2,1.951
453204,1,7,7,1.001
453205,1,7,6,1.385
453206,2,7,3,-1.355
453207,2,7,6,1.951
453208,2,7,6,1.001
453209,1,7,5,-1.093
453210,2,7,6,0.654
453211,1,7,6,-4
453212,1,7,7,1.951
453213,2,7,1,0.241
453214,-4,-4,-4,-4
453215,2,7,4,-0.703
453216,1,7,7,1.191
453217,1,7,7,-0.143
453218,2,7,6,1.951
453219,2,2,8,1.951
453220,2,7,8,-1.361
453221,1,7,7,-0.606
453222,-4,-4,-4,-4
453223,1,2,6,1.001
453224,2,7,4,1.683
453225,2,6,3,-1.093
453226,1,7,5,1.951
453227,2,7,3,-9
453228,1,2,7,0.052
453229,1,7,6,0.509
453230,2,7,6,1.756
453231,-4,-4,-4,-4
453232,-4,-4,-4,-4
453233,1,7,6,1.001
454101,1,7,3,0.046
454102,1,7,6,-0.63
454103,2,7,4,1.001
454104,1,7,3,-0.246
454105,1,7,2,0.241
454106,1,7,3,-0.898
454107,1,7,3,0.32
454108,1,7,3,0.32
454109,1,7,4,0.052
454110,1,7,6,1.275
454111,1,7,4,-1.847
454116,1,7,3,1.275
454118,-4,-4,-4,-4
454120,2,7,5,0.32
454121,2,6,6,0.32
454124,2,7,4,0.247
454125,1,7,3,0.704
454201,2,7,5,0.436
454203,1,7,6,0.052
454205,2,7,7,1.385
454206,1,7,7,1.196
454207,1,7,4,0.733
454208,1,3,2,-9
454209,2,7,4,-0.703
454210,2,7,4,-1.463
454211,2,7,7,0.247
454212,2,1,7,-0.898
454213,2,7,2,1.654
454215,1,7,7,-0.435
454217,2,7,8,-0.703
454218,1,7,7,1.385
454219,1,7,6,1.196
454222,2,7,5,0.076
454223,2,7,7,1.385
454224,2,7,2,1.385
454226,2,7,7,1.196
455102,2,4,2,-0.703
455103,2,5,7,1.951
455104,2,7,6,1.001
455105,1,7,6,-0.703
455106,1,5,6,0.058
455107,1,5,6,0.247
455108,2,5,2,-0.898
455109,2,7,6,1.001
455110,1,7,8,-1.652
455111,2,7,8,-0.137
455112,2,4,7,1.001
455113,1,2,6,-0.435
455114,2,3,1,0.052
455115,1,5,6,1.001
455118,1,5,6,-0.898
455119,1,2,8,0.733
455120,1,7,6,-1
455121,1,7,6,1.654
455123,1,5,2,1.762
455125,1,7,6,0.052
455126,2,7,7,1.191
455127,2,5,6,1.951
455128,1,7,6,-1.463
455129,2,7,4,0.247
455201,2,5,6,-4
455202,1,7,3,0.052
455204,2,5,6,-0.898
455205,1,5,2,-0.703
455206,1,5,2,-1.384
455207,2,5,6,-0.435
455208,1,4,3,-0.898
455209,1,5,2,-1.847
455210,2,5,5,-0.898
