"STU_ID","BYSEX","BYRACE","BYMOTHED","BYTXMSTD","F1TXMSTD"
117219,2,7,4,66.9,64.83
117221,2,7,6,46.59,44.84
117222,2,7,6,53.17,52.41
118103,-4,-4,-4,51.32,49.79
118104,2,7,7,49.19,-8
118105,1,7,2,48.97,-8
118106,2,7,2,54.1,52.64
118108,1,7,2,61.75,56.89
118112,2,7,3,58.11,57.14
118116,-4,-4,-4,56.52,37.18
118118,2,7,4,52.98,52.62
118122,1,2,6,38.11,40.48
118128,-4,-4,-4,54.47,60.44
118129,2,5,2,43.35,43.08
118201,2,-8,1,-8,-8
118202,1,7,5,31.37,31.16
118203,2,7,6,61.42,-8
118204,1,7,8,64.16,61.66
118205,2,6,6,46.43,-8
118206,1,7,3,41.61,40.58
118207,1,7,1,52.96,55.99
118208,2,7,2,41.98,-8
118209,2,7,2,37.72,-8
118210,1,7,1,39.73,-8
118211,2,7,2,49.73,46.84
118212,1,7,6,45.9,44.05
118213,1,7,5,58.75,56.5
118214,2,7,2,43.43,-8
118215,1,7,4,60.53,57.61
118216,1,7,3,62.36,63.27
118217,2,7,2,54.36,50.9
118219,2,7,7,66.66,61.51
118220,2,2,2,60.08,55.6
118221,2,7,2,45.62,-8
118222,1,-8,4,-8,55.79
118223,1,-8,2,-8,37.69
118224,2,7,4,58.6,59.48
118225,1,7,3,38.69,-8
118227,1,7,5,53.61,-8
118228,2,7,3,39.59,-8
118229,1,7,1,43.62,-8
118230,2,7,1,30.84,29.62
118231,2,7,2,47.41,-8
119101,2,7,3,59.61,44.57
119102,2,7,1,56.82,59.39
119103,1,7,2,52.49,38.98
119104,2,7,6,41.09,37.96
119105,1,7,2,36.64,-8
119106,1,7,4,72.93,66.46
119107,2,2,2,48.35,51.33
119108,1,7,2,57.91,54.64
119109,2,-8,4,-8,-8
119110,2,7,2,49.55,56.44
119111,2,7,4,49.17,51.88
119113,1,7,5,41.23,41.39
119114,1,7,3,59.58,59.37
119116,2,2,7,69.85,74.1
119117,2,7,5,56.82,51.73
119119,2,6,3,42,-8
119121,2,7,6,47.46,44.92
119122,1,7,5,54.95,56.22
119123,1,5,2,37.53,-8
119124,2,7,4,45.45,40.53
119125,1,7,2,57.16,53.37
119126,1,7,2,41.43,44.51
119128,2,7,7,56.77,50.49
119129,2,7,3,33.86,36.92
119130,2,7,4,55.45,47.68
119202,1,3,1,56.22,47.66
119203,1,3,4,50.46,-8
119204,2,3,6,50.77,49.87
119205,2,3,6,34.41,35.93
119206,2,3,2,38.67,33.85
119207,1,3,4,38.21,-8
119209,2,3,2,35.75,37.8
119210,1,3,4,52.34,49.16
119211,2,3,2,32.89,36.59
119213,1,3,2,43.91,43.19
119215,1,4,2,32.64,-8
119216,1,3,2,40.52,41.52
119217,1,3,3,40.92,42.19
119218,2,5,2,61.17,58.91
119219,2,5,5,58.85,52.34
119220,1,5,2,32.23,28.73
119221,2,3,5,45.58,40.26
119222,2,3,3,24.71,26.1
119223,1,4,3,50.7,43.52
119224,2,3,2,22.54,23.61
119225,2,3,3,49.57,50.13
119227,1,3,2,38.15,37.44
119228,2,3,8,46.02,43.9
119229,1,3,6,33.54,36.23
119230,2,3,3,45.7,-8
119232,2,3,2,35.65,37.06
119233,2,3,2,51.23,36.13
119234,1,3,6,41.9,39.52
120101,2,7,2,53.94,51.82
120102,1,7,2,59.35,61.78
120103,2,7,1,60.62,64.13
120104,2,7,6,61.17,57.51
120105,1,7,7,67.25,64.83
120106,2,4,6,45.18,46.1
120107,1,5,2,47.69,45.51
120108,-4,-4,-4,38,39.17
120109,1,7,2,39.31,41.81
120110,2,7,6,56.88,58.18
120111,1,2,6,54.14,47.41
120112,1,5,2,63.68,62.08
120113,1,2,6,51.84,40.58
120115,1,7,6,64.45,63.04
120116,2,7,6,61.29,58.36
120117,1,7,2,55.51,53.05
120118,2,2,3,52.18,50.98
120119,2,7,2,52.42,51.71
120120,2,7,4,63.45,61.67
120121,1,7,7,61.12,65.17
120122,2,7,3,51.63,53.48
120123,2,7,2,46.97,38.69
120124,1,7,6,68.86,62.15
120125,1,7,2,57.33,57.53
120126,2,6,3,40.61,-8
120127,2,7,5,50.99,50.28
120128,1,7,3,55.84,46
120129,1,5,4,61.27,56.73
120130,1,7,2,40.03,-8
120131,2,7,7,46.38,-8
120132,1,7,5,58.43,60.95
120201,1,2,6,47.22,45.9
120202,2,7,2,56.2,58.9
120204,2,7,2,61.88,55.16
120205,2,7,6,61.52,-8
120206,1,7,6,54.53,56.48
120207,1,7,3,59.86,56.23
120208,1,7,3,64.26,68.11
120209,-4,-4,-4,25.17,22.98
120210,1,6,7,67.35,67.33
120211,2,7,2,52.04,52.19
120212,2,7,7,43.27,44.68
120213,2,5,2,49.75,52
120215,2,2,2,62.66,56.25
120216,1,6,2,41.65,45.91
120217,2,-8,1,-8,29.35
120218,2,2,2,61.9,63.99
120219,1,7,3,49.55,48.2
120220,2,7,4,48.66,38.94
120221,1,5,3,48.75,41.81
120222,2,7,6,66.29,58.68
120223,1,2,7,35.69,37.28
120224,1,5,5,35.32,37.99
120225,2,7,6,49.17,-8
120227,1,2,1,60.22,61.19
120228,1,7,3,50.23,32.88
120229,1,2,2,46.63,56.18
120230,2,7,3,54.16,53.64
120262,-8,-8,-8,-8,50.5
121101,1,3,1,33.21,38.07
121102,1,6,5,29.1,-8
121103,1,3,2,40.63,38.15
121104,2,2,4,37.14,37.95
121105,2,3,1,30.84,30.54
121106,1,3,4,46.37,46.52
121107,1,3,1,36.38,34.47
121108,1,3,2,41.33,-8
121109,1,5,1,51.43,47.23
121110,1,3,1,55.33,52.94
121111,2,3,1,31.24,29.84
121112,2,3,2,51.47,49.67
121113,1,3,5,34.32,40.58
121114,1,3,4,47.56,49.95
121116,2,3,4,47.32,47.63
121117,2,3,2,38.3,44.7
121119,1,3,2,37.68,36.31
121120,2,3,5,34.9,37.27
121121,2,3,2,30.06,37.25
121122,2,5,2,26.5,-8
121123,1,3,1,32.64,-8
121124,2,3,1,44.93,41.57
121125,2,3,6,43.68,41.06
121126,1,3,7,38.93,37.75
121127,1,3,5,54.12,50.45
121128,1,6,8,29.02,30.93
121129,1,5,3,38.44,25.39
121130,1,5,5,42.24,47.22
121131,1,3,3,36.11,36.23
121132,2,3,2,41.36,-8
121134,2,3,2,36.07,-8
121161,-8,-8,-8,-8,39.5
121162,-8,-8,-8,-8,31.35
121201,2,5,3,49.03,47.44
121202,2,3,2,42.04,45.09
121203,1,7,4,52.38,39.91
121204,1,2,6,32.33,33.66
121205,1,3,1,28.51,-8
121206,1,4,3,75.18,65.47
121207,2,7,3,33.93,-8
121208,1,3,4,45.38,45.63
121209,2,5,2,33.94,35.54
121210,2,3,7,46.19,49.2
121211,1,7,6,51.82,-8
121212,2,3,2,41.93,39.6
121213,2,4,3,47.83,46.29
121214,1,5,1,47.14,40.62
121215,2,3,1,46.04,44.96
121216,1,7,2,47.28,47.44
121217,1,5,3,37.07,34.83
121218,1,2,6,50.48,48.76
121219,1,4,2,38.44,38.82
121220,1,3,4,50.55,47.33
121221,1,4,2,55.73,58.33
121222,2,3,6,41.26,42.27
121223,1,4,3,39.59,28.48
121224,1,7,3,49.27,47.72
121225,1,7,2,38.73,36.92
121226,1,7,2,40.61,31.83
121227,1,5,7,48.72,43.97
121228,1,7,2,62,57.62
121229,1,3,3,38,42.92
121230,-4,-4,-4,43.93,48.58
121231,2,7,2,54.73,57.87
121232,2,2,2,61.39,61.47
121233,1,5,1,40.27,38.31
121234,-4,-4,-4,53.98,50.71
122101,2,2,8,56.53,57.95
122102,2,5,3,47.75,44.36
122103,1,5,2,50.07,49.7
122104,2,4,1,41.24,38.36
122105,-4,-4,-4,57.61,54.4
122106,2,5,1,51.02,49.73
122107,1,7,5,49.49,-8
122108,2,7,2,49.75,51.34
122109,2,4,2,59.21,63
122110,2,4,4,47.79,47.5
122111,2,7,4,58.09,56.81
122112,2,2,6,48.01,53.29
122113,2,5,2,34.4,36.77
122114,2,5,7,50.03,49.1
122115,1,4,3,38.95,30.43
122116,-4,-4,-4,51.08,51.67
122117,2,4,1,46.3,53.1
122118,2,6,7,53.11,54.1
122119,1,7,2,49.65,61.26
122120,2,2,6,54.45,60.17
122121,1,2,5,52.63,58.12
122122,1,7,4,63.92,-8
122123,1,2,4,52.21,52.78
122124,2,5,2,29.79,31.74
122125,2,7,5,55.61,55.4
122126,1,4,3,47.99,44.12
122127,1,7,2,59.53,58.52
122128,1,4,2,35.96,35.17
122201,2,3,4,57.52,55.54
122202,1,2,3,58.01,58.5
122203,1,3,1,49.9,-8
122204,1,2,6,73.1,68.95
122205,1,3,3,59.35,61.72
122207,2,5,8,60.62,59.9
122208,1,2,4,72.22,72.29
122209,2,7,4,50.38,54.53
122210,1,7,5,48.73,45.7
122211,1,7,4,62.55,61.26
122212,1,7,1,61.75,59.98
122213,1,7,3,62.61,57.86
122214,1,2,5,38.2,34.06
122215,2,7,1,53.68,-8
122216,2,7,2,55.64,58.25
122217,1,5,1,51.13,-8
122218,2,4,2,41.81,41.32
122219,2,2,6,64.65,65.62
122220,1,2,6,53.97,59.62
122221,-8,-8,-8,-8,-8
122222,1,7,1,48.72,-8
122223,2,2,6,61.48,59.96
122224,1,7,2,61.05,59.61
122225,1,6,6,49.47,54.32
122226,2,2,6,48,53.33
122227,2,2,8,69.42,67.17
122228,1,2,5,56.43,57.55
123101,1,5,1,36.95,36.19
123102,2,7,3,61.81,59.82
123103,1,2,8,57.52,-8
123104,1,7,3,37.33,35.25
123106,2,2,1,49.19,47.22
123107,1,7,2,45.36,-8
123108,2,7,2,55.43,53.68
123109,-4,-4,-4,51.56,40.17
123110,2,7,2,52.66,51.73
123111,1,2,2,60.46,61.08
123112,2,3,3,29.23,33.84
123113,2,3,4,39.41,34.59
123114,2,3,3,38.55,39.83
123115,1,4,1,52.62,60.07
123116,1,2,1,47.42,45.81
123117,2,7,2,56.27,55.75
123118,1,4,2,60.86,59.4
123119,1,3,2,38.67,41.04
123120,2,4,2,43.25,37.57
123121,2,3,1,48.41,-8
123122,2,3,6,40.83,41.73
123123,1,6,6,53.42,54.14
123124,1,2,2,62.29,63.56
123125,2,7,4,54.81,54.15
123126,2,2,1,44.84,-8
123127,1,5,1,56.76,55.89
123128,1,3,6,52.21,52.88
123129,1,5,1,47.96,46.66
123130,2,4,7,48.74,50.61
123131,1,5,2,47.37,46.42
123132,1,7,2,44.71,45.59
123201,1,2,8,61.39,62.98
123202,2,2,8,66.72,67.26
123203,1,7,3,64.39,63.41
123206,2,2,1,54.47,53.35
123207,1,7,2,38.77,39.96
123208,2,2,6,49.27,50.26
123210,2,7,8,53.05,-8
123211,1,2,6,54.29,50.81
123212,1,2,7,52.21,46.85
123213,2,2,3,42.69,37.73
123214,2,2,5,61.59,-8
123215,2,2,1,51.59,58.83
123216,2,7,2,46.26,40.37
123217,-4,-4,-4,55.56,60.48
123218,1,2,1,58.37,54.5
123219,1,4,7,51.08,47.45
123220,2,3,6,50.01,48.25
123221,2,6,8,64.69,-8
123222,2,3,7,49.44,-8
123223,2,2,2,54.88,58.11
123224,1,2,1,60.06,49.98
123225,1,2,6,59.02,-8
123226,1,7,2,79.91,-8
123227,2,2,5,57.32,56.43
123228,2,7,2,53.61,53.37
123229,-4,-4,-4,61.85,57.58
123230,1,2,6,52.12,48.12
123231,2,2,1,57.84,54.64
123232,2,2,2,62.03,65.05
123233,1,2,6,57.7,55.62
123234,1,2,7,56.4,48.57
123235,1,2,4,86.68,74.97
123261,-8,-8,-8,-8,33.5
123262,-8,-8,-8,-8,39.64
124101,2,7,2,53.45,55.8
124102,2,7,2,30.9,30.7
124103,1,7,1,38.75,41.71
124104,2,3,2,44.83,42.69
124105,1,7,6,60.12,61.87
124106,1,7,2,65.38,61.75
124107,1,7,2,51.7,54.88
124108,1,7,2,40.96,36.41
124109,2,7,6,53.94,49.55
124110,2,7,7,48.86,42.84
124111,1,7,2,58.57,68.69
124112,2,7,2,42.48,-8
124113,2,7,5,37.02,38.49
124114,2,7,2,46.29,47.91
124115,2,7,2,58.04,-8
124116,2,7,2,55.87,56.24
124117,1,7,1,39.87,-8
124118,1,7,6,59.36,66.17
124119,1,7,2,60.67,62.28
124120,1,7,2,33.54,-8
124121,1,7,2,53.74,52.97
124122,1,7,2,53.93,49.31
124123,2,7,2,50.86,47.22
124124,1,7,2,51.89,55.09
124125,1,6,2,52.33,-8
124126,1,6,2,48.51,39.44
124127,2,7,2,66.87,65.56
124128,2,7,3,63.1,58.57
124201,2,7,3,57.81,47.35
124203,2,7,4,49.47,49.45
124204,2,7,5,50.23,48.91
124205,1,7,4,56.32,57.44
124206,2,7,6,61.82,64.58
124207,1,7,2,30.27,31.18
124208,1,6,2,58.53,55.62
124209,1,7,2,59.08,60.27
124210,1,7,6,56.44,56.25
124211,1,7,1,39.38,-8
124213,2,7,3,59.58,56.89
124214,1,6,2,50.23,46.64
124215,2,7,3,42.6,38.84
124216,1,7,6,63,61.86
124217,1,6,4,47.93,42.16
124218,2,7,4,49.65,53.94
124219,1,7,2,37.9,35.45
124220,2,7,6,49.95,46.74
124221,1,7,2,48.66,42.78
124222,1,7,2,58.46,60.36
124223,1,5,6,58.83,52.33
124224,1,7,2,60.44,63.91
124225,1,7,2,53.67,50.44
124226,2,7,1,62.82,61.19
124227,2,7,2,57.56,60.18
124228,1,7,6,42.47,37.55
124229,2,2,7,64.47,63.69
124230,2,7,2,42.7,46.37
125101,1,6,2,54.74,-8
125102,2,7,2,62.31,60.45
125103,2,7,7,61.78,58.32
125104,2,7,2,63.81,57.06
125105,1,7,4,60.73,58.14
125106,1,7,2,48.65,-8
125107,1,7,6,63.67,57.43
125108,2,2,6,41.29,39.43
125109,2,7,2,45.83,-8
125110,1,5,2,37.71,41.83
125111,1,7,3,53.17,-8
125112,2,7,2,50.32,50.52
125113,2,7,2,51.4,52.05
125114,2,7,6,64.3,61.27
125115,1,7,2,65.58,61.2
125116,1,7,4,45.01,45.25
125117,1,7,6,45.16,40.71
125118,1,7,4,59,54.61
125119,1,7,7,71.27,66.3
125120,1,7,4,45.7,48.15
125121,1,7,2,53.12,-8
125122,1,7,2,29.06,32.5
125123,1,7,2,45.51,47.05
125124,1,7,2,59.66,53.28
125125,1,7,3,40.5,36.4
125126,1,7,2,32.2,37.19
125127,1,7,2,44.93,45.34
125129,2,7,4,60.88,59.81
125130,1,7,8,62.48,57.7
125131,1,2,4,61.82,63.58
125132,2,5,3,50.93,48.78
125201,2,7,2,48.77,-8
125202,1,7,2,40.03,-8
125203,1,7,3,42.8,44.09
125204,1,7,2,34.82,34.79
125205,1,7,1,34.02,-8
125206,2,7,2,37.13,38.55
125207,1,7,6,34.21,38.32
125208,2,5,2,35.06,38.4
125210,1,7,1,40.95,-8
125212,1,7,2,61.33,57.93
125213,-4,-4,-4,47.57,45.62
125216,1,7,3,46.73,46.14
125218,1,7,2,52.4,-8
125220,2,3,4,48.53,47.02
126101,1,7,3,38.69,36.24
126102,1,7,6,52.71,47.27
126103,2,7,6,59.76,60.02
126104,1,7,5,50.63,47.27
126105,2,7,2,43.8,56.56
126106,-4,-4,-4,61.73,63.44
126108,1,6,7,67.16,71.32
126109,1,7,3,43.15,35.85
126114,2,2,3,50.83,50.29
126116,2,7,3,58.53,57.85
126117,2,7,1,47.03,48.01
126118,1,7,4,50.73,51.31
126119,1,7,3,36.5,38.96
126120,1,7,4,69.9,70.94
126121,1,7,6,48.1,41.81
126123,2,7,2,50.07,49.56
126124,2,7,7,57.08,55.85
126201,2,5,4,56.39,51.02
126203,-4,-4,-4,59.55,56.64
126204,2,7,2,54.55,-8
126205,2,7,7,63.83,59.32
126206,1,7,5,57.48,59.48
126207,1,7,3,67.21,64.41
126208,2,7,7,56.53,56.49
126209,1,7,4,52,51.39
126210,2,7,3,38.46,34.71
126211,1,7,4,59.85,58.6
126212,2,7,6,56.26,62.26
126213,2,7,2,50.9,-8
126214,1,7,6,64.15,61.38
126215,1,7,5,52.53,51.53
126216,1,7,7,58.06,59.01
126217,1,7,6,57.09,52.14
126218,1,7,3,54.99,51.83
126219,1,7,7,64.94,-8
126220,2,7,7,65.62,66.23
126221,1,7,6,50.6,56.62
126222,2,7,7,64.94,62.81
126223,1,7,7,49.89,49.25
126225,1,7,6,43.17,-8
126226,1,6,4,59.81,60.45
126227,2,7,2,63.97,55.45
126228,2,7,6,61.14,58.68
126229,2,2,5,39.82,32.12
126230,1,7,5,45.38,50.05
126231,2,7,3,59.03,55.72
126232,2,7,6,58.6,53.16
127102,1,7,2,42.09,-8
127103,2,7,2,42.81,41.58
127104,2,7,2,56.45,58.55
127105,2,7,3,49.27,52.54
127111,1,7,2,41.17,41.85
127112,1,6,2,47.02,44.11
127113,1,6,2,49.54,53.32
127114,2,7,2,55.18,51.72
127115,1,7,3,43.63,38.7
127116,2,7,2,49.16,48.39
127118,1,7,7,47.83,48.6
127119,1,7,2,45.34,45.68
127120,2,7,2,32.31,32.65
127121,2,7,3,61.93,61.61
127123,2,7,1,32.45,-8
127124,2,7,5,37.98,39.63
127125,1,7,6,51.09,45.73
127161,-8,-8,-8,-8,35.87
127201,2,7,2,61.92,51.87
127202,1,7,1,51.93,-8
127204,1,7,2,52.41,-8
127205,1,7,6,55.74,54.96
127207,2,6,5,70.17,60.2
127208,1,7,2,58.65,57.24
127209,1,7,3,53.54,57.53
127210,2,7,6,64.53,65.7
127211,2,7,6,65.43,62.05
127213,1,7,3,63.39,63.7
127214,1,7,2,60.36,64.3
127215,2,7,2,59.49,53.88
127217,1,7,6,76.12,72.09
127218,2,6,2,45.7,-8
127219,1,7,1,62.72,65.08
127220,1,4,5,61.19,57.33
127221,1,7,4,64.08,61.31
127222,2,7,5,57.18,54.46
127223,2,7,1,33.53,36.68
127226,1,7,2,59,-8
127227,1,7,5,40.54,37.96
127228,1,7,3,57.97,61.41
127229,1,7,5,64.55,65.92
127230,2,6,3,32.34,34.16
127231,1,7,4,43.88,38.8
127261,-8,-8,-8,-8,54.85
128102,2,7,2,64.51,60.28
128103,1,1,6,55.92,52.94
128104,2,7,4,49.94,52.35
128105,1,7,4,58.56,51.02
128106,1,7,2,65.06,60.64
128107,2,7,3,39.83,34.47
128108,1,7,5,56.86,-8
128109,2,7,2,54.64,50.47
128110,2,7,3,64.88,67
128111,1,7,2,46.76,38
128112,2,7,1,45.97,-8
128115,2,7,6,72.35,69.91
128116,2,7,3,50.12,41.29
128118,2,7,4,48.94,50.53
128119,2,7,2,59.99,57.88
128120,2,5,6,34.5,23.67
128123,2,7,2,47.8,43.22
128125,2,7,4,46.6,44.94
128201,1,7,2,50.6,51.08
128202,2,6,3,46.73,46.47
128203,1,6,4,50.64,54.02
128204,1,6,3,40.19,34.69
128205,2,7,2,40.59,39.23
128206,2,5,1,33.83,-8
128207,2,7,2,59.5,54.61
128208,2,7,2,59.22,56.72
128209,2,7,3,44.17,39.29
128210,2,7,2,47.61,44.54
128211,1,7,4,52.76,-8
128212,2,6,3,45.63,44.21
128213,2,7,3,65.41,64.31
128214,2,7,1,40.91,-8
128215,1,7,1,41.1,-8
128216,2,7,2,46.61,45.38
129101,1,7,4,70.51,70.33
129102,2,7,2,60.69,55.13
129103,1,7,4,38.25,28.84
129104,1,7,3,42.32,43.82
129105,2,7,5,63.09,62.95
129106,1,7,5,59.31,51.17
129108,2,7,6,43.33,44.73
129110,2,7,2,47.9,59.04
129111,2,6,1,47.7,42.52
129112,2,7,6,62.59,59.88
129113,1,5,6,50.8,51.58
129114,1,7,3,37.79,35.09
129115,2,3,6,63.61,60.07
129116,2,2,2,50.28,49.13
129117,2,7,1,30.32,33.25
129118,2,7,2,47,-8
129119,2,7,3,53.65,52.39
129120,-4,-4,-4,60.04,62.08
129121,1,5,6,43.19,34.09
129122,2,7,4,45.1,39.75
129123,2,7,2,59.25,58.82
129124,2,7,2,46.04,40.63
129125,1,6,6,49.23,61.54
129126,2,6,5,58.63,55.37
129127,1,2,5,65.65,61.2
129128,1,3,2,52.61,49.47
129129,1,7,4,47.74,35.8
129201,1,7,2,29.17,30.93
129203,1,7,2,54.83,-8
129204,2,7,7,53.02,49.98
129205,2,7,3,32.84,-8
129206,1,7,2,50.43,49.04
129207,2,7,5,43.62,35.52
129208,2,7,2,62.04,52.42
129209,1,7,4,72.18,60.52
129211,2,7,2,45.53,40.74
129212,2,7,6,50.4,46.21
129213,1,7,2,36.67,34.37
129214,1,7,3,59.95,54.84
129215,1,7,2,49.83,46.14
129217,2,6,2,29.14,30.78
129218,2,7,2,54.5,-8
129219,1,7,2,50.75,49.14
129221,1,7,4,57.05,50.98
129223,1,7,3,50.96,48.11
129225,1,7,2,51.27,52.89
129226,1,7,3,61.06,63.29
129227,2,7,3,56.61,50.72
129228,1,7,2,58.97,58.68
129230,2,7,1,33.75,-8
130101,2,2,5,55,48.63
130102,1,7,1,54.23,-8
130104,2,7,3,53.4,45.59
130105,1,7,6,34.34,36.13
130106,2,7,5,48.07,48.54
130107,-4,-4,-4,50.59,39.47
130108,1,7,2,53.65,45.58
130109,1,7,4,46.6,49.03
130110,2,7,6,60.93,55.53
130111,2,7,4,56.3,-8
130113,1,7,2,31.21,-8
130114,1,5,1,31.56,-8
130115,2,3,5,31.53,-8
130116,1,7,2,59.25,-8
130118,2,3,5,31.31,-8
130120,1,7,2,51.54,51.01
130121,1,7,2,57.84,-8
130123,2,4,2,42.3,-8
130124,1,1,6,56.57,53.35
130125,2,2,3,43.38,-8
130202,2,6,4,33.3,33.93
130203,1,3,6,33.24,35.71
130204,2,3,2,39.66,41.81
130205,2,2,1,49.48,-8
130206,2,3,2,24.88,-8
130207,-4,-4,-4,45.75,41.38
130208,1,7,2,32.72,34.79
130209,1,5,2,51.1,-8
130210,1,2,7,48.38,46.31
130211,2,6,2,41.14,43.86
130212,-4,-4,-4,42.72,37.42
130213,1,5,2,27.89,-8
130214,1,3,2,35.12,34.21
130215,1,3,5,28.26,36.44
130216,2,7,2,47.54,-8
130218,1,7,4,24.28,29.01
130219,2,7,2,46.25,-8
130220,1,7,6,37.99,41.53
130221,2,2,2,39.1,35.67
130223,-4,-4,-4,41.63,34.6
130224,1,3,2,27.82,33.17
130225,2,3,2,31.98,-8
130226,1,3,5,29.64,28.36
130227,-4,-4,-4,45.99,-8
130228,2,3,7,38.47,36.07
131101,1,3,5,39.92,-8
131104,2,3,6,38.33,28.13
131105,2,3,1,37.38,37.71
131106,1,3,1,34.24,-8
131108,2,3,1,39.49,39.27
131110,-4,-4,-4,44.66,-8
131111,1,3,5,40.33,42.91
131112,1,2,5,36.46,36.55
131113,1,3,3,38.03,41.18
131114,1,3,3,47.06,44.59
131115,1,3,2,40.75,44.65
131119,2,3,2,38.4,37.09
131120,1,3,3,52.93,55.39
131121,2,3,2,26.14,30.66
131123,2,3,3,32.95,36.65
131124,2,3,1,36.48,-8
131126,1,3,3,44.63,-8
131201,2,3,6,42.71,28.4
131202,1,2,1,40.72,38.99
131206,1,3,6,36.7,37.09
131208,2,3,7,48.91,-8
131209,1,3,1,36.11,35.23
131210,2,3,2,36.46,29.4
131215,2,3,5,47.58,33.45
131217,1,7,2,34.62,31.76
131222,2,3,1,39.79,-8
131223,-4,-4,-4,36.06,33.61
131224,2,3,2,48.43,-8
131226,2,3,2,37,39.15
131228,-4,-4,-4,49.74,43.64
131229,2,3,2,33.62,29.1
131231,1,3,4,49.87,47.69
131233,1,3,2,35.84,29.24
131235,2,3,7,46.25,45.45
132101,2,6,5,53.81,-8
132105,1,3,3,48.37,44.88
132107,1,7,1,40.93,-8
132109,1,3,4,43.98,40.4
132110,1,7,2,48.45,50.63
132111,2,3,1,39.51,38.6
132113,2,7,1,41.53,38.39
132115,2,2,2,43.2,39.45
132116,1,7,2,54.1,54.39
132117,2,7,2,40.61,34.71
132118,2,3,8,42.29,-8
132119,2,3,2,43.64,42.95
132120,2,7,2,41.74,36.92
132121,1,3,5,42.97,45.73
132122,2,7,1,35.09,-8
132129,2,6,4,53.81,51.64
132130,2,3,2,39.31,32.76
132202,-4,-4,-4,49.26,41.49
132203,2,3,5,52.86,53.72
132204,2,3,2,48.68,49.66
132205,2,6,1,39.24,32.39
132206,2,2,2,55.08,47.56
132207,2,3,5,53.36,48.68
132208,1,3,8,44.9,37.26
132209,2,7,8,63.03,59.03
132210,1,3,2,33.72,-8
132211,2,3,5,38.83,40.95
132212,2,7,6,52.48,51.09
132213,1,3,6,47.01,47.73
132214,2,6,2,35.73,33.4
132215,2,3,8,22.78,24.38
132216,-4,-4,-4,24.8,20.68
132217,1,3,3,39.93,36.8
132219,1,7,1,29,30.63
132220,2,3,1,28.45,-8
132221,1,3,4,50.44,50.02
132222,2,3,2,29.06,-8
132223,2,3,3,46.92,42.45
132224,1,3,2,50.52,46.45
132225,2,3,6,43.71,43.12
132226,1,3,3,31.97,31.38
132227,1,3,3,42.51,-8
132229,2,3,7,31.17,31.07
132230,1,7,4,53.33,50.69
132232,1,3,2,45.89,40.66
132233,2,3,5,41.24,43.74
132234,2,3,4,50.65,33.7
132235,1,3,2,50.83,53.67
133101,1,7,3,53.92,58.22
133102,1,6,2,47.15,44.76
133103,1,7,1,42.31,34.22
133104,1,7,2,47.34,44.83
133105,2,7,1,38.2,-8
133106,2,7,6,63.97,65.84
133107,2,7,3,61.01,60.28
133108,2,7,2,65.12,59.49
133109,2,7,7,43.2,45.02
133110,2,7,4,61.91,61.59
133111,2,7,5,45.1,42.82
133112,2,7,3,42.61,27.11
133113,2,7,2,60.05,52.57
133114,1,7,2,47.39,53.93
133115,1,3,3,56.42,50.59
133117,2,7,3,55.6,52.84
133118,1,5,3,75.6,72.87
133119,2,7,6,51.84,50.92
133120,2,7,2,57.51,49.09
133121,1,7,5,72.73,68.24
133122,2,7,2,50.09,46.34
133124,1,7,5,58.21,55.71
133126,1,7,5,60.18,62.67
133128,1,7,1,49.56,48.85
133129,2,5,2,27.05,31.02
133130,2,7,2,44.98,41.72
133131,1,7,5,46.92,44.76
133132,1,4,3,45.49,42.7
133161,-8,-8,-8,-8,19.87
133201,2,7,1,48.33,38.78
133202,2,7,2,52.09,44.28
133204,1,7,1,40.98,-8
133205,2,7,2,43.16,44.02
133208,1,5,2,49.4,53.34
133209,2,7,2,45.35,44.36
133211,2,7,1,23.45,-8
133212,2,3,2,33.33,37.1
133214,1,7,2,49.19,49.58
133215,1,7,2,51.95,-8
133217,1,6,2,43.59,44.32
133218,2,3,4,37.85,45.75
133219,1,6,2,64.09,-8
133220,1,7,6,47.22,48.86
133221,2,3,1,39.33,39.65
133222,1,7,3,32.12,33.73
133223,1,7,2,42.08,-8
133226,2,7,1,52.91,51.52
133228,1,7,1,45.75,43.8
133229,2,3,3,33.55,-8
133230,2,7,1,43.72,-8
133261,-8,-8,-8,-8,60.03
134101,2,6,2,46.75,46.41
134103,1,7,2,28.86,29.71
134104,1,7,3,61.94,56.21
134105,2,3,5,51.28,44.33
134106,2,3,1,56.01,53.05
134107,2,3,2,30.51,30.44
134108,1,7,1,33.84,-8
134109,2,7,1,39.42,39.83
134110,1,3,3,59.76,58.46
134111,2,3,7,49.22,-8
134112,2,3,2,47.16,51.47
134113,2,3,1,40.25,34.62
134114,1,2,6,53.06,51.53
134116,1,-8,-9,-8,20.78
134117,2,3,1,57.48,54.61
134118,1,3,4,40.63,-8
134120,1,-8,1,-8,27.63
134121,2,3,5,50.25,45.9
134122,1,5,3,48.32,46.4
134202,1,7,2,38.48,43.14
134203,-4,-4,-4,51.68,51.96
134204,1,3,6,43.39,39.64
134207,2,7,6,61.3,62.02
134208,1,7,3,58.4,57.71
134209,2,7,6,41.75,-8
134210,1,7,2,41.86,-8
134211,-4,-4,-4,43.33,41.53
134212,1,-8,2,-8,37.32
